Vehicle_ID,Bus_Involvement,Heavy_Rigid_Truck,Articulated_Truck,Speed_Limit
3880,No,No,No,100
3881,No,No,No,60
3882,No,No,No,50
3883,No,No,No,100
3884,No,No,No,110
3885,No,No,No,60
3886,No,No,No,100
3887,No,No,No,80
3888,No,No,No,100
3889,No,No,No,100
3890,No,No,No,60
3891,No,No,No,80
3892,No,No,No,60
3893,No,No,No,60
3894,No,No,No,110
3895,No,No,No,100
3896,No,No,No,50
3897,No,No,No,110
3898,No,No,Yes,100
3899,No,Yes,No,100
3900,No,No,No,90
3901,No,No,No,90
3902,No,No,No,60
3903,No,No,No,80
3904,No,No,No,80
3905,No,No,No,100
3906,No,No,No,60
3907,No,No,No,60
3908,No,No,No,80
3909,No,No,No,100
3910,No,Yes,No,110
3911,No,Yes,No,110
3912,No,No,No,80
3913,No,Yes,No,50
3914,No,Yes,No,50
3915,Yes,No,No,50
3916,No,No,Yes,100
3917,No,No,Yes,100
3918,No,No,No,100
3919,No,No,No,90
3920,No,No,No,60
3921,No,No,No,90
3922,No,No,No,100
3923,No,No,No,100
3924,No,No,No,80
3925,No,No,No,60
3926,No,No,No,60
3927,No,No,No,100
3928,No,No,No,110
3929,Yes,No,No,60
3930,No,No,No,60
3931,No,No,No,50
3932,No,No,No,70
3933,No,No,No,80
3934,No,No,No,100
3935,No,No,No,60
3936,No,No,No,50
3937,No,No,No,110
3938,No,No,No,50
3939,No,No,No,110
3940,No,No,No,100
3941,No,No,No,100
3942,No,No,No,100
3943,No,No,No,110
3944,No,Yes,No,60
3945,No,No,No,40
3946,No,No,Yes,110
3947,No,No,No,100
3948,No,No,No,70
3949,No,No,No,60
3950,No,No,No,100
3951,No,No,No,100
3952,No,No,No,80
3953,No,No,No,100
3954,No,No,No,80
3955,No,Yes,No,50
3956,No,No,No,100
3957,No,No,No,110
3958,No,No,Yes,80
3959,No,No,No,100
3960,No,No,No,60
3961,No,No,No,60
3962,No,No,No,50
3963,No,No,No,110
3964,No,No,No,80
3965,No,No,No,80
3966,No,Yes,No,80
3967,No,No,No,100
3968,No,No,No,100
3969,No,No,No,100
3970,No,No,No,70
3971,No,No,No,60
3972,No,No,No,50
3973,No,No,No,80
3974,No,No,No,100
3975,No,No,No,100
3976,No,No,No,110
3977,No,No,No,60
3978,No,No,No,50
3979,No,No,No,70
3980,No,No,No,100
3981,No,No,No,100
3982,No,No,No,100
3983,No,No,No,100
3984,No,No,No,110
3985,No,No,No,100
3986,No,No,No,80
3987,No,No,No,60
3988,No,No,No,50
3989,No,No,No,100
3990,No,No,No,100
3991,No,No,No,100
3992,No,No,No,100
3993,No,No,No,100
3994,No,No,No,80
3995,No,No,No,50
3996,No,No,No,50
3997,No,No,No,90
3998,No,No,No,90
3999,No,No,No,50
4000,No,No,No,100
4001,No,No,No,70
4002,No,No,No,100
4003,No,No,No,50
4004,No,No,No,50
4005,No,No,No,70
4006,No,No,No,60
4007,No,No,No,60
4008,No,No,No,110
4009,No,No,No,70
4010,No,No,No,80
4011,No,No,No,70
4012,No,No,No,110
4013,No,No,No,50
4014,No,No,No,50
4015,No,No,No,70
4016,No,No,No,70
4017,No,No,No,70
4018,No,No,No,50
4019,No,No,No,80
4020,No,No,No,60
4021,No,No,No,70
4022,No,No,No,100
4023,No,No,No,110
4024,No,No,No,10
4025,No,No,Yes,100
4026,No,No,No,80
4027,No,No,Yes,60
4028,No,Yes,No,50
4029,No,No,No,110
4030,No,No,No,100
4031,No,No,No,100
4032,No,No,No,80
4033,No,No,No,100
4034,No,No,No,100
4035,No,No,No,80
4036,No,No,No,70
4037,No,No,No,60
4038,No,No,No,70
4039,No,No,No,80
4040,No,No,No,50
4041,No,No,No,100
4042,No,No,No,60
4043,No,No,No,100
4044,No,No,No,60
4045,No,No,No,50
4046,No,No,Yes,100
4047,No,No,Yes,100
4048,No,No,No,100
4049,Yes,No,No,100
4050,No,No,No,50
4051,No,No,No,60
4052,No,No,No,60
4053,No,No,No,80
4054,No,Yes,No,80
4055,No,No,No,100
4056,No,Yes,No,70
4057,No,Yes,No,100
4058,No,No,No,50
4059,No,No,No,100
4060,No,No,Yes,110
4061,No,No,Yes,110
4062,No,No,No,100
4063,No,No,No,100
4064,No,No,No,110
4065,No,No,No,80
4066,No,No,No,110
4067,No,No,No,100
4068,No,No,No,50
4069,No,No,No,90
4070,No,No,Yes,110
4071,No,No,No,100
4072,No,No,No,50
4073,No,No,No,100
4074,No,No,No,50
4075,No,No,No,100
4076,No,No,No,110
4077,No,No,No,60
4078,No,No,No,100
4079,No,No,No,60
4080,No,No,No,100
4081,No,No,No,100
4082,No,No,No,50
4083,No,No,No,100
4084,No,No,No,100
4085,No,No,No,50
4086,No,No,No,100
4087,No,No,No,100
4088,No,No,No,60
4089,No,No,No,60
4090,No,No,No,80
4091,No,No,No,80
4092,No,No,No,60
4093,No,No,Yes,110
4094,No,No,Yes,100
4095,No,No,Yes,100
4096,No,No,No,100
4097,No,No,No,60
4098,No,No,No,100
4099,No,No,No,100
4100,No,No,No,100
4101,No,No,Yes,110
4102,No,No,No,80
4103,No,No,Yes,100
4104,No,No,No,60
4105,No,No,No,70
4106,No,No,No,50
4107,Yes,No,No,40
4108,No,No,Yes,60
4109,No,No,No,100
4110,No,No,No,80
4111,No,No,No,100
4112,No,No,No,100
4113,No,No,No,80
4114,No,No,No,100
4115,No,No,No,110
4116,No,No,No,70
4117,No,No,No,60
4118,No,No,No,100
4119,No,No,No,50
4120,No,Yes,No,100
4121,No,No,No,110
4122,No,No,Yes,110
4123,No,No,Yes,110
4124,No,No,No,80
4125,No,No,Yes,100
4126,No,No,No,60
4127,No,No,No,100
4128,No,No,No,100
4129,No,No,Yes,100
4130,No,No,No,100
4131,No,No,No,100
4132,No,No,No,80
4133,No,No,Yes,100
4134,No,No,No,100
4135,No,No,No,100
4136,No,No,No,100
4137,No,Yes,No,50
4138,No,No,No,60
4139,No,Yes,No,100
4140,No,No,No,100
4141,No,No,No,60
4142,No,Yes,No,100
4143,No,No,No,100
4144,No,No,No,60
4145,No,No,No,110
4146,No,No,No,110
4147,No,No,No,110
4148,No,No,No,100
4149,No,No,No,80
4150,No,No,No,60
4151,No,No,No,110
4152,No,No,No,80
4153,No,No,No,100
4154,No,No,No,80
4155,No,No,No,110
4156,No,No,No,110
4157,No,No,No,110
4158,No,No,No,100
4159,No,No,No,60
4160,No,No,No,50
4161,No,No,No,80
4162,No,No,No,80
4163,No,No,No,60
4164,No,No,No,60
4165,No,No,No,50
4166,No,No,No,100
4167,No,No,No,60
4168,No,No,No,90
4169,No,No,No,50
4170,No,No,No,80
4171,No,No,No,100
4172,No,No,No,100
4173,No,No,No,100
4174,No,No,No,100
4175,No,No,No,100
4176,No,No,No,110
4177,No,No,No,110
4178,No,No,No,60
4179,No,No,No,110
4180,No,No,No,110
4181,No,No,No,110
4182,No,No,No,110
4183,No,No,No,80
4184,No,No,No,100
4185,No,No,No,60
4186,No,No,Yes,100
4187,No,No,No,100
4188,No,No,No,100
4189,No,Yes,No,60
4190,No,No,Yes,60
4191,No,No,No,80
4192,Yes,No,No,80
4193,Yes,No,No,60
4194,No,No,No,60
4195,No,No,No,100
4196,No,No,No,80
4197,No,No,No,100
4198,No,No,No,80
4199,No,No,Yes,100
4200,No,No,No,100
4201,No,No,No,100
4202,No,No,No,100
4203,No,No,No,100
4204,No,No,No,50
4205,No,No,No,60
4206,No,No,No,60
4207,No,No,No,50
4208,No,No,No,60
4209,No,No,Yes,100
4210,No,No,No,60
4211,No,Yes,No,60
4212,No,No,No,50
4213,No,No,Yes,100
4214,No,No,Yes,100
4215,No,No,No,50
4216,No,No,No,80
4217,No,No,No,50
4218,No,No,No,80
4219,No,No,No,90
4220,No,No,No,80
4221,No,No,No,110
4222,No,No,Yes,100
4223,No,No,No,90
4224,No,No,No,110
4225,No,No,No,110
4226,No,No,No,110
4227,No,No,No,110
4228,No,No,No,100
4229,No,No,Yes,100
4230,No,No,Yes,100
4231,No,No,No,80
4232,No,Yes,No,100
4233,No,No,No,80
4234,No,No,No,70
4235,No,No,No,60
4236,No,Yes,No,80
4237,No,No,Yes,100
4238,No,Yes,No,80
4239,No,Yes,No,70
4240,No,Yes,No,70
4241,No,No,No,100
4242,No,No,No,80
4243,No,No,Yes,110
4244,No,No,No,60
4245,No,No,No,60
4246,No,Yes,No,110
4247,No,No,No,100
4248,No,No,No,110
4249,No,No,No,110
4250,No,No,No,110
4251,No,No,No,80
4252,No,No,No,100
4253,No,No,No,80
4254,No,No,No,100
4255,No,No,No,100
4256,No,No,No,80
4257,No,No,No,110
4258,No,No,No,50
4259,No,No,No,50
4260,No,No,No,100
4261,No,No,No,100
4262,No,No,No,60
4263,No,No,No,60
4264,No,No,No,40
4265,No,Yes,No,110
4266,No,No,No,110
4267,No,No,No,90
4268,No,No,No,100
4269,No,No,No,50
4270,No,No,No,60
4271,No,No,No,50
4272,No,No,No,60
4273,No,No,No,70
4274,No,No,No,100
4275,No,No,No,80
4276,No,No,No,60
4277,No,No,No,100
4278,No,No,No,110
4279,No,No,No,80
4280,No,No,No,80
4281,No,No,No,100
4282,No,No,No,100
4283,No,No,No,60
4284,No,No,No,80
4285,No,No,No,80
4286,No,No,No,110
4287,No,No,No,80
4288,No,No,No,100
4289,No,No,No,60
4290,No,No,No,60
4291,No,No,No,80
4292,No,No,No,100
4293,No,No,No,110
4294,No,No,No,110
4295,No,No,No,50
4296,No,No,No,50
4297,Yes,No,No,50
4298,No,No,No,50
4299,No,No,No,100
4300,No,No,No,110
4301,No,No,No,60
4302,No,No,Yes,100
4303,No,No,No,100
4304,No,No,No,50
4305,No,No,Yes,100
4306,No,No,No,80
4307,No,No,No,110
4308,No,No,No,110
4309,No,No,No,100
4310,No,No,No,100
4311,No,No,No,100
4312,No,Yes,No,70
4313,No,No,No,110
4314,No,No,Yes,50
4315,No,No,No,80
4316,No,No,No,80
4317,No,No,No,80
4318,No,No,No,70
4319,No,No,No,110
4320,No,Yes,No,100
4321,No,No,No,100
4322,No,No,No,80
4323,No,No,No,110
4324,No,No,No,60
4325,No,No,No,100
4326,No,No,No,100
4327,No,No,No,100
4328,No,No,No,60
4329,No,No,No,50
4330,No,No,No,110
4331,No,No,No,70
4332,No,No,No,100
4333,No,No,No,80
4334,No,No,No,50
4335,No,No,No,60
4336,No,No,No,40
4337,No,No,No,100
4338,No,No,No,60
4339,No,No,No,50
4340,No,No,No,50
4341,No,No,No,70
4342,No,No,Yes,100
4343,No,Yes,No,80
4344,No,No,No,100
4345,No,No,No,80
4346,No,No,No,60
4347,No,No,No,100
4348,No,No,No,100
4349,No,No,No,100
4350,No,No,No,80
4351,No,No,No,70
4352,No,No,No,100
4353,No,No,No,100
4354,No,No,No,60
4355,No,No,No,60
4356,No,No,No,100
4357,No,No,No,80
4358,No,No,No,80
4359,No,No,No,60
4360,No,No,No,60
4361,No,No,No,80
4362,No,No,Yes,100
4363,No,No,No,100
4364,No,No,No,100
4365,No,No,No,80
4366,No,No,No,80
4367,No,No,No,80
4368,No,No,No,80
4369,No,No,No,90
4370,No,No,No,90
4371,No,No,No,80
4372,No,No,No,100
4373,No,No,Yes,100
4374,No,No,No,60
4375,No,No,Yes,100
4376,No,No,No,70
4377,No,No,No,70
4378,No,No,No,70
4379,No,No,No,60
4380,No,No,No,100
4381,No,No,Yes,110
4382,No,No,No,100
4383,No,No,Yes,80
4384,No,No,No,100
4385,Yes,No,No,60
4386,No,No,No,100
4387,No,No,No,100
4388,No,No,No,100
4389,No,No,No,60
4390,Yes,No,No,40
4391,No,No,No,50
4392,No,No,No,70
4393,No,No,No,80
4394,No,No,No,80
4395,No,No,Yes,50
4396,No,No,No,100
4397,No,No,No,50
4398,No,No,No,100
4399,No,No,No,100
4400,No,No,No,60
4401,No,No,No,60
4402,No,No,No,80
4403,No,No,No,110
4404,No,No,No,100
4405,No,No,No,110
4406,No,No,No,70
4407,No,No,No,60
4408,No,Yes,No,100
4409,No,Yes,No,100
4410,No,No,No,50
4411,No,No,No,70
4412,No,No,No,100
4413,No,No,No,100
4414,No,No,No,100
4415,No,No,No,90
4416,No,No,No,60
4417,No,No,No,80
4418,No,No,No,70
4419,No,No,No,100
4420,No,No,No,110
4421,No,No,No,50
4422,No,No,No,60
4423,No,No,No,80
4424,No,No,Yes,100
4425,No,No,No,100
4426,No,No,No,80
4427,No,No,No,90
4428,No,No,No,80
4429,No,No,No,100
4430,No,No,No,50
4431,No,No,No,60
4432,No,No,No,100
4433,No,No,No,60
4434,No,No,No,100
4435,No,No,No,100
4436,No,No,No,110
4437,No,No,No,70
4438,No,No,No,130
4439,No,No,No,130
4440,No,No,No,100
4441,No,No,No,100
4442,No,No,No,60
4443,No,No,No,110
4444,No,No,No,60
4445,No,No,No,50
4446,No,No,No,50
4447,No,No,No,60
4448,No,No,No,80
4449,No,No,No,100
4450,No,No,No,110
4451,No,No,No,100
4452,No,No,No,100
4453,No,No,No,80
4454,No,No,Yes,100
4455,No,No,Yes,100
4456,No,No,No,100
4457,No,No,No,60
4458,No,No,No,60
4459,No,No,No,60
4460,No,No,No,60
4461,No,No,No,70
4462,No,No,No,60
4463,No,No,No,70
4464,Yes,No,No,90
4465,Yes,No,No,90
4466,No,No,No,110
4467,No,Yes,No,90
4468,No,Yes,Yes,100
4469,No,No,No,50
4470,No,No,No,60
4471,No,No,No,90
4472,No,No,No,130
4473,No,No,No,100
4474,Yes,No,No,100
4475,No,Yes,No,80
4476,No,No,No,80
4477,No,No,No,100
4478,No,No,No,70
4479,No,No,No,60
4480,No,No,No,100
4481,No,No,No,100
4482,No,No,No,80
4483,No,No,No,80
4484,No,No,No,110
4485,No,No,No,110
4486,No,No,No,100
4487,No,No,No,100
4488,No,No,No,50
4489,No,No,No,50
4490,No,No,No,80
4491,No,No,No,100
4492,No,No,No,60
4493,No,No,No,100
4494,No,No,No,100
4495,No,No,No,100
4496,No,No,No,100
4497,No,No,No,50
4498,No,Yes,Yes,110
4499,No,No,No,100
4500,No,No,Yes,110
4501,No,Yes,No,100
4502,No,No,No,90
4503,No,No,No,50
4504,No,No,No,80
4505,No,No,No,100
4506,No,No,No,100
4507,No,No,No,100
4508,No,No,No,130
4509,No,No,No,70
4510,No,No,No,100
4511,No,No,No,100
4512,No,Yes,No,80
4513,No,No,Yes,100
4514,No,No,No,70
4515,No,Yes,No,100
4516,No,Yes,No,100
4517,No,No,No,40
4518,No,No,No,60
4519,No,No,No,110
4520,No,No,No,100
4521,No,No,No,60
4522,No,No,No,60
4523,No,No,No,100
4524,No,No,No,80
4525,No,No,No,80
4526,No,No,No,80
4527,No,No,No,80
4528,No,No,No,80
4529,No,No,No,110
4530,No,No,No,80
4531,No,No,No,100
4532,No,No,No,100
4533,No,No,No,90
4534,No,No,No,100
4535,No,No,No,100
4536,No,No,No,70
4537,No,No,No,50
4538,No,No,No,60
4539,No,No,No,80
4540,No,No,No,60
4541,No,No,No,80
4542,No,No,No,100
4543,No,No,No,90
4544,No,No,No,110
4545,Yes,No,No,60
4546,No,No,No,100
4547,No,No,No,100
4548,No,No,No,100
4549,No,Yes,No,80
4550,No,No,No,60
4551,No,No,No,100
4552,No,No,No,100
4553,No,No,No,50
4554,No,No,No,60
4555,No,No,No,100
4556,No,No,No,100
4557,No,No,Yes,100
4558,No,No,No,60
4559,No,No,No,110
4560,No,No,No,50
4561,No,No,No,100
4562,No,No,No,110
4563,No,No,No,80
4564,No,Yes,No,80
4565,No,Yes,No,70
4566,No,No,No,60
4567,No,No,No,100
4568,No,No,No,80
4569,No,No,No,100
4570,No,No,No,110
4571,No,Yes,No,50
4572,No,Yes,No,60
4573,No,No,No,130
4574,No,Yes,No,110
4575,No,No,No,100
4576,No,No,Yes,100
4577,No,No,Yes,70
4578,No,No,No,100
4579,Yes,No,No,40
4580,No,No,No,110
4581,No,No,No,60
4582,No,No,No,100
4583,No,No,No,100
4584,No,No,Yes,100
4585,No,No,Yes,100
4586,No,No,No,60
4587,No,No,No,50
4588,No,No,No,40
4589,No,No,No,80
4590,No,No,No,100
4591,No,No,No,80
4592,No,No,No,80
4593,No,No,No,80
4594,No,No,No,100
4595,No,No,No,110
4596,No,No,No,60
4597,No,No,No,70
4598,No,No,No,80
4599,No,No,No,100
4600,No,No,No,60
4601,No,No,No,50
4602,No,Yes,No,80
4603,No,No,No,50
4604,No,Yes,No,110
4605,No,Yes,No,110
4606,No,No,No,80
4607,No,No,No,110
4608,No,No,No,60
4609,No,No,No,100
4610,No,No,No,110
4611,No,No,No,100
4612,No,No,No,100
4613,No,No,No,100
4614,No,No,No,100
4615,No,No,No,60
4616,No,No,No,80
4617,No,No,No,110
4618,No,No,No,110
4619,No,No,No,100
4620,No,No,No,100
4621,No,No,No,60
4622,No,No,No,80
4623,No,No,No,70
4624,No,No,No,70
4625,No,No,No,70
4626,No,No,No,70
4627,No,No,No,70
4628,No,No,No,70
4629,No,No,No,70
4630,No,No,No,100
4631,No,No,No,100
4632,No,No,No,70
4633,No,No,No,60
4634,No,No,No,100
4635,No,No,No,80
4636,No,No,No,80
4637,No,No,No,50
4638,No,No,No,80
4639,No,No,Yes,80
4640,No,No,No,60
4641,No,No,No,80
4642,No,No,No,70
4643,No,No,No,60
4644,No,No,No,100
4645,No,No,No,60
4646,No,No,No,100
4647,No,Yes,No,60
4648,No,No,Yes,100
4649,No,No,No,80
4650,No,No,No,50
4651,No,No,Yes,100
4652,No,No,No,60
4653,No,No,No,110
4654,No,No,No,50
4655,No,No,No,70
4656,No,No,No,50
4657,No,No,No,50
4658,No,No,No,60
4659,No,No,No,60
4660,No,No,No,100
4661,No,No,No,100
4662,No,No,Yes,100
4663,No,No,No,40
4664,No,No,No,60
4665,No,No,No,70
4666,No,No,No,60
4667,No,No,No,100
4668,No,No,No,100
4669,No,No,No,80
4670,No,No,No,80
4671,No,No,No,80
4672,No,No,No,80
4673,No,No,No,80
4674,No,No,No,80
4675,No,No,No,50
4676,No,No,Yes,100
4677,No,No,No,60
4678,No,No,No,100
4679,No,No,Yes,80
4680,No,No,No,50
4681,No,No,Yes,80
4682,No,No,Yes,80
4683,No,No,No,60
4684,No,No,No,100
4685,No,No,No,100
4686,No,No,No,70
4687,No,Yes,No,50
4688,No,No,No,50
4689,No,No,No,50
4690,No,No,No,60
4691,No,No,No,110
4692,No,No,Yes,60
4693,No,No,Yes,60
4694,No,No,No,100
4695,No,No,No,100
4696,No,No,No,110
4697,No,No,No,50
4698,No,No,No,50
4699,No,No,No,110
4700,No,No,No,100
4701,No,No,No,80
4702,No,No,No,100
4703,No,No,Yes,80
4704,No,No,No,60
4705,No,No,No,100
4706,No,No,No,60
4707,No,No,No,40
4708,No,No,No,80
4709,No,No,No,50
4710,No,No,Yes,100
4711,No,No,No,100
4712,No,No,No,100
4713,No,No,No,60
4714,No,No,No,80
4715,No,No,No,80
4716,No,No,No,50
4717,No,No,No,110
4718,No,Yes,No,70
4719,No,No,No,110
4720,No,No,No,110
4721,No,No,No,100
4722,No,No,No,100
4723,No,No,No,100
4724,No,No,No,100
4725,No,No,No,50
4726,No,No,No,100
4727,No,No,No,80
4728,No,No,No,100
4729,No,No,No,60
4730,No,No,No,110
4731,No,No,No,50
4732,No,No,No,60
4733,No,No,No,110
4734,No,No,No,50
4735,No,No,No,80
4736,No,No,No,100
4737,No,No,No,100
4738,No,No,No,100
4739,No,Yes,No,70
4740,No,No,No,80
4741,No,No,No,100
4742,No,No,No,70
4743,No,No,No,50
4744,No,No,No,80
4745,No,Yes,No,100
4746,No,No,No,50
4747,No,No,Yes,100
4748,No,No,Yes,100
4749,No,No,No,60
4750,No,No,No,100
4751,No,No,No,60
4752,No,No,No,30
4753,No,No,No,110
4754,No,No,No,50
4755,No,No,No,80
4756,No,No,Yes,110
4757,No,No,Yes,110
4758,No,No,No,100
4759,No,No,No,100
4760,No,No,No,60
4761,No,No,No,80
4762,No,No,No,100
4763,No,No,No,70
4764,No,No,Yes,70
4765,No,No,No,80
4766,No,No,No,80
4767,No,No,No,80
4768,No,No,No,60
4769,No,No,No,60
4770,No,No,No,100
4771,No,No,No,60
4772,No,No,No,50
4773,No,No,No,60
4774,No,No,No,50
4775,No,No,Yes,80
4776,No,No,No,80
4777,No,No,No,110
4778,No,No,No,60
4779,No,No,Yes,60
4780,No,No,No,80
4781,No,No,No,100
4782,No,No,No,80
4783,No,No,No,80
4784,No,No,Yes,100
4785,No,No,No,100
4786,No,No,No,80
4787,No,No,No,100
4788,No,No,No,100
4789,No,No,No,80
4790,No,No,No,80
4791,No,Yes,No,60
4792,No,No,Yes,90
4793,No,No,No,100
4794,No,No,No,80
4795,No,Yes,No,80
4796,No,No,No,100
4797,No,No,No,60
4798,No,No,No,80
4799,No,No,No,50
4800,No,No,No,50
4801,No,No,No,100
4802,No,No,No,70
4803,No,Yes,No,50
4804,No,No,No,60
4805,No,No,No,110
4806,No,No,No,80
4807,No,No,No,60
4808,No,No,Yes,60
4809,No,No,No,100
4810,No,No,No,100
4811,No,No,No,60
4812,No,No,No,60
4813,No,No,No,100
4814,No,Yes,No,80
4815,No,No,No,50
4816,No,No,No,60
4817,No,No,No,50
4818,No,No,No,50
4819,No,No,No,100
4820,No,No,No,100
4821,No,No,Yes,100
4822,No,No,No,100
4823,No,No,No,100
4824,No,No,Yes,100
4825,No,Yes,No,50
4826,No,No,No,60
4827,No,No,No,100
4828,No,No,No,100
4829,No,No,Yes,70
4830,No,No,No,100
4831,No,Yes,No,90
4832,No,No,No,80
4833,No,No,No,100
4834,No,Yes,No,100
4835,No,No,No,70
4836,No,No,No,50
4837,No,No,No,60
4838,No,No,No,110
4839,No,No,No,50
4840,No,No,No,60
4841,No,No,No,60
4842,No,No,No,60
4843,No,No,No,60
4844,No,No,No,80
4845,No,No,No,100
4846,No,No,No,80
4847,No,No,No,100
4848,No,No,No,60
4849,No,No,No,50
4850,No,No,No,80
4851,No,No,No,110
4852,No,No,No,100
4853,No,No,No,110
4854,No,No,No,60
4855,No,No,No,110
4856,No,No,Yes,80
4857,No,No,No,100
4858,No,No,No,60
4859,No,No,No,80
4860,No,No,No,90
4861,No,No,No,100
4862,No,No,No,60
4863,No,No,No,40
4864,No,No,No,100
4865,No,Yes,No,60
4866,No,No,No,110
4867,No,No,No,110
4868,No,No,No,50
4869,No,No,No,100
4870,No,No,No,100
4871,No,No,No,50
4872,No,No,No,110
4873,No,No,No,60
4874,No,No,No,100
4875,No,No,No,100
4876,No,No,No,110
4877,No,No,No,80
4878,No,No,No,90
4879,No,No,No,100
4880,No,No,No,100
4881,No,No,No,50
4882,No,No,No,50
4883,No,No,No,70
4884,No,No,No,110
4885,No,No,No,60
4886,No,No,No,60
4887,No,No,Yes,100
4888,No,No,No,100
4889,No,No,No,50
4890,No,No,No,40
4891,No,No,No,60
4892,No,No,No,100
4893,No,No,No,100
4894,No,No,Yes,110
4895,No,No,No,50
4896,No,No,No,60
4897,No,No,No,100
4898,No,No,No,110
4899,No,Yes,No,50
4900,No,No,No,80
4901,No,No,No,80
4902,No,No,No,100
4903,No,No,No,70
4904,No,No,No,100
4905,No,No,No,100
4906,No,No,No,110
4907,No,No,No,100
4908,No,No,Yes,100
4909,No,Yes,No,60
4910,No,No,No,50
4911,No,No,No,100
4912,No,No,No,100
4913,No,No,No,70
4914,No,No,No,60
4915,No,No,Yes,60
4916,No,No,No,80
4917,No,No,No,80
4918,No,No,No,100
4919,No,No,No,100
4920,No,No,No,100
4921,No,No,No,130
4922,No,No,No,50
4923,No,No,No,50
4924,No,Yes,No,100
4925,No,No,No,100
4926,No,No,No,80
4927,No,No,No,90
4928,No,No,No,90
4929,No,No,No,70
4930,No,No,No,60
4931,No,No,No,100
4932,No,No,No,100
4933,No,No,No,70
4934,No,No,No,90
4935,No,No,No,70
4936,No,No,Yes,110
4937,No,Yes,No,110
4938,No,No,No,80
4939,No,No,No,100
4940,No,No,No,110
4941,No,No,Yes,100
4942,No,No,No,80
4943,No,No,No,100
4944,No,No,No,100
4945,No,No,No,100
4946,No,No,No,60
4947,No,No,No,50
4948,No,No,No,100
4949,No,No,No,80
4950,No,No,No,80
4951,No,Yes,No,100
4952,No,Yes,No,100
4953,No,No,No,50
4954,No,No,No,70
4955,No,No,No,110
4956,No,No,No,80
4957,No,Yes,No,80
4958,No,No,No,60
4959,No,No,No,50
4960,No,No,No,50
4961,No,No,No,50
4962,No,No,No,50
4963,No,No,No,100
4964,No,No,No,50
4965,No,No,No,60
4966,No,No,No,60
4967,No,No,No,110
4968,No,No,No,50
4969,No,No,No,60
4970,No,No,No,100
4971,Yes,No,No,110
4972,No,No,No,100
4973,No,No,No,100
4974,No,No,No,50
4975,No,No,No,60
4976,No,No,No,100
4977,No,No,No,50
4978,No,No,No,100
4979,No,No,No,70
4980,No,No,No,100
4981,No,No,Yes,80
4982,No,No,No,50
4983,No,Yes,No,50
4984,No,No,No,50
4985,No,No,No,110
4986,No,No,Yes,100
4987,No,No,No,80
4988,No,No,No,60
4989,No,No,No,100
4990,No,No,No,80
4991,No,No,No,110
4992,No,No,Yes,100
4993,No,No,Yes,100
4994,No,No,No,80
4995,No,No,No,40
4996,No,Yes,No,80
4997,No,No,No,100
4998,No,No,No,100
4999,No,No,No,50
5000,No,No,No,60
5001,No,No,Yes,60
5002,No,No,Yes,60
5003,No,Yes,No,40
5004,No,No,No,60
5005,No,No,No,110
5006,No,No,No,110
5007,No,No,No,110
5008,No,No,No,80
5009,No,No,No,60
5010,No,No,No,50
5011,No,No,No,50
5012,No,No,No,50
5013,No,No,No,100
5014,No,No,No,60
5015,No,No,No,50
5016,No,No,Yes,100
5017,No,No,No,100
5018,No,No,No,90
5019,No,No,Yes,100
5020,No,No,No,100
5021,No,No,No,50
5022,No,Yes,No,110
5023,No,No,No,100
5024,No,No,No,100
5025,No,No,No,70
5026,No,No,No,100
5027,No,No,No,100
5028,No,No,Yes,110
5029,No,No,No,10
5030,No,No,No,60
5031,No,No,No,100
5032,No,No,No,50
5033,No,No,No,100
5034,No,No,No,60
5035,No,No,No,70
5036,No,No,No,100
5037,No,No,No,100
5038,No,Yes,No,100
5039,No,No,No,50
5040,No,No,No,50
5041,No,No,Yes,100
5042,No,No,No,50
5043,No,No,No,100
5044,No,No,No,50
5045,No,No,No,100
5046,Yes,No,No,50
5047,No,No,No,100
5048,No,No,No,100
5049,No,No,Yes,110
5050,No,No,No,110
5051,No,No,No,110
5052,No,No,No,70
5053,No,No,No,100
5054,No,No,No,110
5055,No,No,No,80
5056,No,No,No,110
5057,No,No,Yes,80
5058,No,No,No,110
5059,No,No,No,110
5060,No,No,No,60
5061,No,No,No,60
5062,No,No,No,60
5063,No,No,No,60
5064,No,No,No,60
5065,No,No,No,50
5066,No,No,No,50
5067,No,No,No,70
5068,No,No,No,60
5069,No,Yes,No,50
5070,No,No,Yes,110
5071,No,No,Yes,100
5072,No,No,No,100
5073,No,No,No,80
5074,No,No,No,100
5075,No,No,No,100
5076,No,No,No,100
5077,No,No,No,100
5078,No,No,No,100
5079,No,No,No,50
5080,No,No,No,110
5081,No,Yes,No,100
5082,No,Yes,No,100
5083,No,No,No,100
5084,No,No,No,100
5085,No,No,No,60
5086,No,No,No,60
5087,No,No,No,60
5088,No,No,No,40
5089,No,No,No,110
5090,No,No,No,80
5091,No,No,No,50
5092,No,Yes,No,100
5093,No,No,No,50
5094,No,No,No,60
5095,No,No,No,50
5096,No,No,No,110
5097,No,No,No,40
5098,No,No,No,60
5099,No,No,No,100
5100,No,No,No,50
5101,No,No,No,130
5102,No,No,No,100
5103,No,No,No,100
5104,No,No,No,100
5105,No,No,Yes,100
5106,No,No,No,80
5107,No,No,No,100
5108,No,No,No,110
5109,No,No,No,100
5110,No,No,No,100
5111,No,No,No,100
