Participant ID,Gender,Age,Age Group,Road User,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement
2997,Male,89,75_or_older,Pedal cyclist,No,No,No
2998,Male,42,40_to_64,Motorcycle rider,No,No,No
2999,Male,51,40_to_64,Driver,No,No,No
3000,Male,54,40_to_64,Driver,No,No,No
3001,Male,52,40_to_64,Motorcycle rider,No,No,No
3002,Male,80,75_or_older,Driver,No,No,No
3003,Male,29,26_to_39,Motorcycle rider,No,No,No
3004,Male,28,26_to_39,Driver,No,No,No
3005,Male,19,17_to_25,Driver,No,No,No
3006,Male,16,0_to_16,Driver,No,No,No
3007,Male,21,17_to_25,Driver,No,No,No
3008,Male,49,40_to_64,Driver,No,No,Yes
3009,Male,25,17_to_25,Driver,No,No,No
3010,Male,80,75_or_older,Pedal cyclist,No,No,No
3011,Male,47,40_to_64,Motorcycle rider,No,No,No
3012,Male,81,75_or_older,Motorcycle rider,No,No,No
3013,Male,71,65_to_74,Motorcycle rider,No,No,No
3014,Male,48,40_to_64,Motorcycle rider,No,No,No
3015,Male,71,65_to_74,Motorcycle rider,No,No,No
3016,Male,56,40_to_64,Pedestrian,No,Yes,No
3017,Male,34,26_to_39,Driver,No,No,No
3018,Male,38,26_to_39,Driver,No,Yes,No
3019,Male,24,17_to_25,Motorcycle rider,No,No,No
3020,Male,17,17_to_25,Motorcycle rider,No,No,No
3021,Male,31,26_to_39,Driver,No,No,No
3022,Male,89,75_or_older,Pedestrian,No,Yes,No
3023,Male,79,75_or_older,Pedal cyclist,No,Yes,No
3024,Female,67,65_to_74,Pedestrian,No,No,No
3025,Male,50,40_to_64,Motorcycle rider,No,No,No
3026,Male,18,17_to_25,Motorcycle rider,No,No,No
3027,Female,70,65_to_74,Pedestrian,No,No,No
3028,Female,75,75_or_older,Driver,No,No,No
3029,Male,57,40_to_64,Passenger,No,Yes,No
3030,Male,15,0_to_16,Driver,No,No,No
3031,Female,49,40_to_64,Driver,No,No,No
3032,Female,84,75_or_older,Motorcycle rider,No,No,No
3033,Male,62,40_to_64,Driver,No,No,Yes
3034,Female,36,26_to_39,Driver,No,No,No
3035,Male,37,26_to_39,Driver,No,No,Yes
3036,Male,53,40_to_64,Driver,No,No,No
3037,Female,24,17_to_25,Driver,No,No,No
3038,Male,84,75_or_older,Driver,No,No,No
3039,Male,31,26_to_39,Motorcycle rider,No,No,No
3040,Male,74,65_to_74,Driver,No,Yes,No
3041,Male,24,17_to_25,Driver,No,Yes,No
3042,Male,67,65_to_74,Driver,No,No,No
3043,Male,61,40_to_64,Driver,No,No,No
3044,Male,28,26_to_39,Motorcycle rider,No,No,No
3045,Male,20,17_to_25,Pedestrian,No,No,No
3046,Male,28,26_to_39,Driver,No,No,No
3047,Female,51,40_to_64,Driver,No,No,No
3048,Male,48,40_to_64,Pedestrian,No,Yes,No
3049,Male,75,75_or_older,Driver,No,Yes,No
3050,Male,94,75_or_older,Driver,No,No,No
3051,Male,70,65_to_74,Passenger,No,No,No
3052,Male,74,65_to_74,Pedal cyclist,No,Yes,No
3053,Female,21,17_to_25,Driver,No,No,No
3054,Female,21,17_to_25,Pedestrian,No,Yes,No
3055,Female,82,75_or_older,Passenger,No,No,No
3056,Male,22,17_to_25,Passenger,No,Yes,No
3057,Male,24,17_to_25,Passenger,No,No,No
3058,Female,57,40_to_64,Pedestrian,Yes,No,No
3059,Female,89,75_or_older,Passenger,No,No,No
3060,Female,47,40_to_64,Driver,No,No,No
3061,Male,52,40_to_64,Motorcycle rider,No,No,No
3062,Male,19,17_to_25,Motorcycle rider,No,No,No
3063,Male,20,17_to_25,Passenger,No,No,No
3064,Male,21,17_to_25,Driver,No,No,No
3065,Male,18,17_to_25,Driver,No,No,No
3066,Male,51,40_to_64,Pedal cyclist,No,No,Yes
3067,Male,62,40_to_64,Driver,No,No,No
3068,Male,68,65_to_74,Driver,No,No,No
3069,Male,28,26_to_39,Driver,No,No,No
3070,Male,17,17_to_25,Driver,No,No,No
3071,Male,19,17_to_25,Driver,No,No,No
3072,Male,32,26_to_39,Passenger,No,No,No
3073,Male,31,26_to_39,Driver,No,No,No
3074,Male,21,17_to_25,Motorcycle rider,No,No,No
3075,Male,68,65_to_74,Driver,No,No,No
3076,Female,68,65_to_74,Pedestrian,No,No,No
3077,Male,51,40_to_64,Passenger,No,No,No
3078,Female,47,40_to_64,Driver,No,No,No
3079,Male,28,26_to_39,Motorcycle rider,No,No,No
3080,Male,22,17_to_25,Motorcycle rider,No,No,No
3081,Male,32,26_to_39,Motorcycle rider,No,No,Yes
3082,Male,61,40_to_64,Driver,No,No,No
3083,Female,69,65_to_74,Driver,No,Yes,No
3084,Female,47,40_to_64,Driver,No,No,Yes
3085,Male,62,40_to_64,Motorcycle rider,No,No,No
3086,Female,78,75_or_older,Passenger,No,Yes,No
3087,Female,61,40_to_64,Passenger,No,No,No
3088,Female,70,65_to_74,Driver,No,No,No
3089,Male,77,75_or_older,Driver,No,No,No
3090,Male,45,40_to_64,Driver,No,Yes,No
3091,Male,25,17_to_25,Driver,No,No,No
3092,Female,59,40_to_64,Passenger,No,No,No
3093,Male,2,0_to_16,Passenger,No,No,No
3094,Male,18,17_to_25,Passenger,No,No,No
3095,Male,46,40_to_64,Pedestrian,No,No,No
3096,Male,44,40_to_64,Pedestrian,No,No,No
3097,Female,28,26_to_39,Driver,No,No,No
3098,Male,58,40_to_64,Driver,No,No,Yes
3099,Male,75,75_or_older,Driver,No,Yes,No
3100,Female,18,17_to_25,Driver,No,No,Yes
3101,Male,52,40_to_64,Driver,No,No,No
3102,Male,21,17_to_25,Driver,No,No,No
3103,Male,35,26_to_39,Passenger,No,No,No
3104,Male,41,40_to_64,Driver,No,No,No
3105,Male,21,17_to_25,Driver,No,No,No
3106,Male,19,17_to_25,Passenger,No,No,No
3107,Male,48,40_to_64,Driver,No,No,No
3108,Male,75,75_or_older,Driver,No,No,No
3109,Female,33,26_to_39,Driver,No,No,No
3110,Male,54,40_to_64,Driver,No,No,No
3111,Male,26,26_to_39,Pedestrian,No,No,No
3112,Male,69,65_to_74,Driver,No,No,Yes
3113,Male,26,26_to_39,Motorcycle rider,No,No,No
3114,Male,41,40_to_64,Driver,No,No,No
3115,Male,65,65_to_74,Driver,No,No,No
3116,Male,18,17_to_25,Driver,No,No,Yes
3117,Female,61,40_to_64,Driver,No,No,No
3118,Male,31,26_to_39,Driver,No,No,No
3119,Male,33,26_to_39,Driver,No,No,No
3120,Female,26,26_to_39,Driver,No,No,No
3121,Female,54,40_to_64,Driver,No,No,No
3122,Male,51,40_to_64,Driver,No,No,No
3123,Male,38,26_to_39,Motorcycle rider,No,No,No
3124,Male,30,26_to_39,Driver,No,No,No
3125,Male,39,26_to_39,Passenger,No,No,No
3126,Male,31,26_to_39,Driver,No,No,No
3127,Male,22,17_to_25,Driver,No,No,No
3128,Female,47,40_to_64,Pedal cyclist,No,No,No
3129,Male,25,17_to_25,Driver,Yes,No,No
3130,Female,72,65_to_74,Pedestrian,No,No,No
3131,Male,84,75_or_older,Pedestrian,No,No,No
3132,Female,79,75_or_older,Passenger,No,Yes,No
3133,Female,77,75_or_older,Driver,No,Yes,No
3134,Male,66,65_to_74,Motorcycle rider,No,No,No
3135,Male,54,40_to_64,Pedestrian,No,No,No
3136,Male,76,75_or_older,Driver,No,No,No
3137,Male,47,40_to_64,Driver,No,No,No
3138,Male,43,40_to_64,Pedestrian,Yes,No,No
3139,Male,32,26_to_39,Driver,No,No,No
3140,Male,32,26_to_39,Motorcycle pillion passenger,No,No,No
3141,Male,30,26_to_39,Motorcycle rider,No,No,No
3142,Female,18,17_to_25,Driver,No,No,No
3143,Male,25,17_to_25,Motorcycle rider,No,No,No
3144,Male,18,17_to_25,Motorcycle rider,No,No,No
3145,Male,45,40_to_64,Driver,No,No,No
3146,Female,17,17_to_25,Motorcycle pillion passenger,No,No,No
3147,Male,77,75_or_older,Driver,No,No,No
3148,Female,20,17_to_25,Driver,No,No,No
3149,Female,64,40_to_64,Driver,No,No,No
3150,Male,65,65_to_74,Passenger,No,No,Yes
3151,Male,87,75_or_older,Passenger,No,No,Yes
3152,Male,31,26_to_39,Driver,No,No,No
3153,Female,94,75_or_older,Passenger,No,No,No
3154,Male,41,40_to_64,Driver,No,No,No
3155,Male,28,26_to_39,Driver,No,No,No
3156,Male,52,40_to_64,Motorcycle rider,No,No,No
3157,Male,80,75_or_older,Pedal cyclist,No,No,No
3158,Male,27,26_to_39,Motorcycle rider,No,No,No
3159,Male,10,0_to_16,Passenger,No,Yes,No
3160,Female,39,26_to_39,Passenger,No,No,Yes
3161,Male,64,40_to_64,Motorcycle rider,No,No,No
3162,Male,50,40_to_64,Motorcycle rider,No,No,No
3163,Male,6,0_to_16,Passenger,No,No,No
3164,Male,65,65_to_74,Motorcycle rider,No,No,No
3165,Male,59,40_to_64,Motorcycle rider,No,No,No
3166,Male,60,40_to_64,Motorcycle rider,No,No,No
3167,Female,55,40_to_64,Passenger,No,No,No
3168,Male,85,75_or_older,Driver,No,No,No
3169,Male,68,65_to_74,Driver,No,No,Yes
3170,Male,65,65_to_74,Driver,No,No,No
3171,Male,32,26_to_39,Motorcycle rider,No,No,No
3172,Male,25,17_to_25,Driver,No,No,No
3173,Male,25,17_to_25,Driver,No,No,No
3174,Male,17,17_to_25,Passenger,No,No,No
3175,Male,55,40_to_64,Pedal cyclist,No,No,No
3176,Male,18,17_to_25,Passenger,No,No,No
3177,Male,23,17_to_25,Driver,No,Yes,No
3178,Male,21,17_to_25,Pedestrian,No,No,Yes
3179,Male,31,26_to_39,Driver,No,No,No
3180,Male,22,17_to_25,Passenger,No,No,No
3181,Male,23,17_to_25,Driver,No,No,No
3182,Male,49,40_to_64,Motorcycle rider,No,No,No
3183,Male,67,65_to_74,Driver,No,No,Yes
3184,Male,74,65_to_74,Pedestrian,No,No,No
3185,Male,57,40_to_64,Driver,No,No,No
3186,Male,31,26_to_39,Driver,No,No,No
3187,Male,48,40_to_64,Motorcycle rider,No,No,No
3188,Male,62,40_to_64,Motorcycle rider,No,No,No
3189,Female,47,40_to_64,Driver,No,No,No
3190,Male,2,0_to_16,Passenger,No,No,No
3191,Male,64,40_to_64,Driver,No,No,No
3192,Female,80,75_or_older,Driver,No,No,No
3193,Female,59,40_to_64,Passenger,No,No,No
3194,Female,38,26_to_39,Driver,No,No,No
3195,Male,17,17_to_25,Driver,No,No,No
3196,Male,60,40_to_64,Pedal cyclist,No,No,No
3197,Male,80,75_or_older,Driver,No,No,No
3198,Male,43,40_to_64,Driver,No,No,No
3199,Male,68,65_to_74,Driver,No,No,Yes
3200,Female,47,40_to_64,Passenger,No,No,Yes
3201,Male,50,40_to_64,Driver,No,No,Yes
3202,Female,48,40_to_64,Passenger,No,No,Yes
3203,Male,85,75_or_older,Driver,No,No,No
3204,Male,66,65_to_74,Motorcycle rider,No,No,No
3205,Male,42,40_to_64,Motorcycle rider,No,No,No
3206,Female,24,17_to_25,Driver,No,No,No
3207,Male,43,40_to_64,Driver,No,Yes,No
3208,Female,24,17_to_25,Motorcycle pillion passenger,No,No,No
3209,Male,30,26_to_39,Motorcycle rider,No,No,No
3210,Male,35,26_to_39,Pedestrian,No,No,No
3211,Male,18,17_to_25,Driver,No,No,No
3212,Male,25,17_to_25,Driver,No,No,No
3213,Male,46,40_to_64,Driver,No,No,No
3214,Female,43,40_to_64,Pedestrian,No,Yes,No
3215,Male,85,75_or_older,Driver,No,No,No
3216,Male,14,0_to_16,Passenger,No,No,No
3217,Male,39,26_to_39,Motorcycle rider,No,No,No
3218,Male,22,17_to_25,Motorcycle rider,No,No,No
3219,Male,32,26_to_39,Motorcycle rider,No,No,No
3220,Male,52,40_to_64,Pedestrian,No,No,No
3221,Female,54,40_to_64,Pedestrian,No,No,Yes
3222,Male,84,75_or_older,Driver,No,No,No
3223,Male,89,75_or_older,Driver,No,No,No
3224,Male,63,40_to_64,Driver,No,No,No
3225,Male,42,40_to_64,Driver,No,No,No
3226,Male,78,75_or_older,Driver,No,No,No
3227,Male,68,65_to_74,Pedestrian,No,No,No
3228,Female,58,40_to_64,Passenger,No,No,No
3229,Male,85,75_or_older,Passenger,No,No,No
3230,Female,84,75_or_older,Driver,No,No,No
3231,Male,77,75_or_older,Driver,No,Yes,No
3232,Male,68,65_to_74,Pedal cyclist,No,No,No
3233,Male,90,75_or_older,Pedestrian,No,No,No
3234,Male,78,75_or_older,Pedal cyclist,No,No,No
3235,Male,49,40_to_64,Motorcycle rider,No,No,No
3236,Male,19,17_to_25,Pedestrian,No,No,No
3237,Female,80,75_or_older,Driver,No,No,No
3238,Male,47,40_to_64,Driver,No,No,No
3239,Male,19,17_to_25,Motorcycle rider,No,No,No
3240,Male,46,40_to_64,Driver,No,No,No
3241,Male,19,17_to_25,Driver,No,No,No
3242,Male,26,26_to_39,Motorcycle rider,No,No,No
3243,Female,11,0_to_16,Passenger,No,No,No
3244,Male,20,17_to_25,Driver,No,No,No
3245,Female,24,17_to_25,Passenger,No,No,No
3246,Male,24,17_to_25,Motorcycle rider,No,No,No
3247,Male,45,40_to_64,Motorcycle rider,No,No,No
3248,Male,31,26_to_39,Motorcycle rider,No,No,No
3249,Male,36,26_to_39,Motorcycle rider,No,No,No
3250,Female,20,17_to_25,Driver,No,No,No
3251,Male,23,17_to_25,Driver,No,No,No
3252,Female,22,17_to_25,Passenger,No,No,No
3253,Male,38,26_to_39,Motorcycle rider,No,No,No
3254,Male,71,65_to_74,Motorcycle rider,No,No,No
3255,Male,49,40_to_64,Motorcycle rider,No,No,No
3256,Male,46,40_to_64,Driver,No,No,No
3257,Male,19,17_to_25,Driver,No,No,No
3258,Male,52,40_to_64,Driver,No,No,No
3259,Male,52,40_to_64,Pedal cyclist,No,No,No
3260,Female,86,75_or_older,Driver,No,No,Yes
3261,Female,27,26_to_39,Motorcycle pillion passenger,No,No,No
3262,Male,52,40_to_64,Motorcycle rider,No,No,No
3263,Male,50,40_to_64,Motorcycle rider,No,No,No
3264,Male,20,17_to_25,Driver,No,No,No
3265,Male,61,40_to_64,Driver,No,No,No
3266,Male,56,40_to_64,Driver,Yes,No,No
3267,Male,34,26_to_39,Driver,No,No,No
3268,Female,83,75_or_older,Pedestrian,No,No,No
3269,Male,37,26_to_39,Motorcycle rider,No,No,No
3270,Male,67,65_to_74,Driver,No,Yes,No
3271,Male,49,40_to_64,Driver,No,No,No
3272,Female,84,75_or_older,Driver,No,No,No
3273,Male,76,75_or_older,Motorcycle rider,No,No,No
3274,Male,69,65_to_74,Driver,No,No,No
3275,Male,60,40_to_64,Driver,No,No,No
3276,Male,90,75_or_older,Pedestrian,No,No,No
3277,Female,32,26_to_39,Driver,No,No,No
3278,Male,16,0_to_16,Passenger,No,No,No
3279,Male,15,0_to_16,Passenger,No,No,No
3280,Male,17,17_to_25,Passenger,No,No,No
3281,Male,16,0_to_16,Driver,No,No,No
3282,Male,24,17_to_25,Driver,No,No,No
3283,Male,15,0_to_16,Passenger,No,No,No
3284,Male,17,17_to_25,Passenger,No,No,No
3285,Male,64,40_to_64,Driver,No,No,No
3286,Female,63,40_to_64,Pedal cyclist,Yes,No,No
3287,Female,71,65_to_74,Driver,No,No,Yes
3288,Female,42,40_to_64,Passenger,No,No,Yes
3289,Female,4,0_to_16,Pedestrian,No,No,No
3290,Female,19,17_to_25,Driver,No,No,No
3291,Male,62,40_to_64,Pedal cyclist,No,No,No
3292,Male,10,0_to_16,Passenger,No,No,No
3293,Female,32,26_to_39,Driver,No,No,No
3294,Female,6,0_to_16,Passenger,No,No,No
3295,Male,32,26_to_39,Motorcycle rider,No,No,No
3296,Male,62,40_to_64,Driver,No,Yes,Yes
3297,Female,70,65_to_74,Pedal cyclist,No,Yes,No
3298,Female,91,75_or_older,Driver,No,No,No
3299,Male,74,65_to_74,Motorcycle rider,No,No,No
3300,Male,72,65_to_74,Passenger,No,No,No
3301,Male,34,26_to_39,Motorcycle rider,No,No,No
3302,Female,66,65_to_74,Passenger,No,Yes,No
3303,Male,38,26_to_39,Pedestrian,No,No,No
3304,Female,37,26_to_39,Driver,No,No,No
3305,Male,39,26_to_39,Passenger,No,No,No
3306,Female,2,0_to_16,Passenger,No,No,No
3307,Male,34,26_to_39,Driver,No,No,No
3308,Male,52,40_to_64,Driver,No,No,Yes
3309,Female,41,40_to_64,Driver,No,No,Yes
3310,Male,29,26_to_39,Passenger,No,No,No
3311,Female,35,26_to_39,Driver,No,No,No
3312,Male,1,0_to_16,Passenger,No,No,No
3313,Female,8,0_to_16,Passenger,No,No,No
3314,Female,51,40_to_64,Driver,No,No,No
3315,Male,51,40_to_64,Motorcycle rider,No,No,No
3316,Female,69,65_to_74,Driver,No,No,Yes
3317,Female,75,75_or_older,Passenger,No,No,No
3318,Male,45,40_to_64,Passenger,No,No,No
3319,Female,29,26_to_39,Passenger,No,No,No
3320,Male,82,75_or_older,Driver,No,No,No
3321,Male,35,26_to_39,Driver,No,No,Yes
3322,Male,71,65_to_74,Pedestrian,No,No,No
3323,Male,49,40_to_64,Driver,No,No,No
3324,Male,27,26_to_39,Driver,No,No,No
3325,Male,77,75_or_older,Driver,No,No,Yes
3326,Female,79,75_or_older,Passenger,No,No,No
3327,Male,40,40_to_64,Driver,No,No,Yes
3328,Male,40,40_to_64,Motorcycle rider,No,Yes,No
3329,Male,24,17_to_25,Driver,No,No,No
3330,Male,29,26_to_39,Driver,No,No,No
3331,Male,40,40_to_64,Passenger,No,No,No
3332,Male,76,75_or_older,Driver,No,Yes,No
3333,Male,70,65_to_74,Passenger,No,Yes,No
3334,Female,83,75_or_older,Passenger,No,No,No
3335,Male,70,65_to_74,Pedal cyclist,No,No,No
3336,Male,69,65_to_74,Driver,No,No,No
3337,Male,17,17_to_25,Pedestrian,No,No,No
3338,Male,20,17_to_25,Driver,No,No,No
3339,Male,20,17_to_25,Driver,No,No,No
3340,Male,27,26_to_39,Driver,No,No,No
3341,Male,70,65_to_74,Driver,No,No,No
3342,Male,18,17_to_25,Motorcycle rider,No,No,No
3343,Male,34,26_to_39,Driver,No,No,No
3344,Male,15,0_to_16,Pedestrian,No,No,No
3345,Male,45,40_to_64,Motorcycle rider,No,No,No
3346,Male,43,40_to_64,Driver,No,No,No
3347,Male,31,26_to_39,Driver,No,No,No
3348,Male,36,26_to_39,Driver,No,No,No
3349,Female,46,40_to_64,Passenger,No,No,No
3350,Male,56,40_to_64,Driver,No,No,No
3351,Male,21,17_to_25,Pedestrian,No,No,No
3352,Male,18,17_to_25,Passenger,No,No,Yes
3353,Male,18,17_to_25,Driver,No,Yes,No
3354,Male,26,26_to_39,Motorcycle rider,No,No,No
3355,Male,85,75_or_older,Driver,No,No,No
3356,Female,60,40_to_64,Driver,No,No,No
3357,Female,40,40_to_64,Motorcycle rider,No,No,No
3358,Male,16,0_to_16,Pedestrian,No,No,No
3359,Male,86,75_or_older,Driver,No,No,Yes
3360,Male,85,75_or_older,Passenger,No,No,No
3361,Female,85,75_or_older,Passenger,No,No,No
3362,Male,90,75_or_older,Driver,No,No,No
3363,Female,19,17_to_25,Passenger,No,No,No
3364,Male,16,0_to_16,Passenger,No,No,No
3365,Male,59,40_to_64,Motorcycle rider,No,No,No
3366,Male,50,40_to_64,Motorcycle rider,No,No,No
3367,Male,46,40_to_64,Driver,No,No,No
3368,Male,77,75_or_older,Pedestrian,No,No,No
3369,Male,50,40_to_64,Driver,No,Yes,No
3370,Male,48,40_to_64,Driver,No,Yes,Yes
3371,Male,18,17_to_25,Driver,No,No,No
3372,Female,79,75_or_older,Pedestrian,No,Yes,No
3373,Male,68,65_to_74,Driver,No,No,No
3374,Male,20,17_to_25,Driver,No,No,No
3375,Male,64,40_to_64,Driver,No,No,Yes
3376,Male,25,17_to_25,Motorcycle rider,No,Yes,No
3377,Female,63,40_to_64,Pedestrian,No,Yes,No
3378,Male,58,40_to_64,Driver,No,No,No
3379,Female,86,75_or_older,Driver,No,No,No
3380,Female,37,26_to_39,Driver,No,Yes,No
3381,Male,80,75_or_older,Pedestrian,No,Yes,No
3382,Female,82,75_or_older,Passenger,No,No,No
3383,Male,57,40_to_64,Driver,No,No,No
3384,Female,79,75_or_older,Driver,No,No,No
3385,Female,77,75_or_older,Passenger,No,No,No
3386,Male,60,40_to_64,Driver,No,No,No
3387,Female,54,40_to_64,Passenger,No,No,No
3388,Male,45,40_to_64,Driver,No,No,No
3389,Female,24,17_to_25,Driver,No,No,No
3390,Male,77,75_or_older,Driver,No,No,No
3391,Male,58,40_to_64,Driver,No,No,Yes
3392,Male,30,26_to_39,Driver,No,No,No
3393,Male,31,26_to_39,Motorcycle rider,No,No,No
3394,Male,58,40_to_64,Passenger,No,No,No
3395,Male,59,40_to_64,Driver,No,No,No
3396,Male,45,40_to_64,Driver,No,No,No
3397,Male,33,26_to_39,Passenger,No,No,No
3398,Male,22,17_to_25,Driver,No,No,No
3399,Male,15,0_to_16,Pedestrian,No,Yes,No
3400,Male,58,40_to_64,Driver,No,No,No
3401,Male,18,17_to_25,Driver,No,No,No
3402,Male,17,17_to_25,Passenger,No,No,No
3403,Male,19,17_to_25,Driver,No,No,Yes
3404,Female,20,17_to_25,Passenger,No,No,No
3405,Female,63,40_to_64,Pedestrian,No,No,No
3406,Male,29,26_to_39,Motorcycle rider,No,No,No
3407,Female,82,75_or_older,Pedestrian,No,No,No
3408,Male,73,65_to_74,Driver,No,No,No
3409,Female,25,17_to_25,Driver,No,No,Yes
3410,Male,36,26_to_39,Passenger,No,No,Yes
3411,Male,59,40_to_64,Driver,No,No,Yes
3412,Male,19,17_to_25,Motorcycle rider,No,No,No
3413,Male,17,17_to_25,Motorcycle rider,No,No,No
3414,Female,68,65_to_74,Passenger,No,No,No
3415,Male,22,17_to_25,Driver,No,No,No
3416,Male,18,17_to_25,Driver,No,No,No
3417,Female,31,26_to_39,Driver,No,No,No
3418,Male,35,26_to_39,Passenger,No,No,No
3419,Male,40,40_to_64,Motorcycle rider,No,No,No
3420,Male,37,26_to_39,Pedestrian,No,No,No
3421,Male,53,40_to_64,Pedestrian,No,No,No
3422,Male,34,26_to_39,Driver,No,No,No
3423,Female,51,40_to_64,Passenger,No,No,No
3424,Male,73,65_to_74,Driver,No,No,No
3425,Female,78,75_or_older,Pedestrian,No,No,No
3426,Female,39,26_to_39,Driver,No,No,No
3427,Male,67,65_to_74,Passenger,No,No,No
3428,Male,33,26_to_39,Driver,No,No,No
3429,Male,27,26_to_39,Motorcycle rider,No,No,No
3430,Male,28,26_to_39,Driver,No,Yes,No
3431,Male,52,40_to_64,Driver,No,No,Yes
3432,Male,17,17_to_25,Motorcycle rider,No,No,No
3433,Female,28,26_to_39,Passenger,No,No,No
3434,Male,24,17_to_25,Pedestrian,No,No,No
3435,Male,18,17_to_25,Driver,No,No,No
3436,Male,18,17_to_25,Passenger,No,No,No
3437,Male,19,17_to_25,Driver,No,No,No
3438,Male,27,26_to_39,Driver,No,No,No
3439,Female,30,26_to_39,Passenger,No,No,No
3440,Female,60,40_to_64,Driver,No,No,No
3441,Male,55,40_to_64,Motorcycle rider,No,No,No
3442,Female,46,40_to_64,Passenger,No,No,No
3443,Male,46,40_to_64,Driver,No,No,No
3444,Male,34,26_to_39,Driver,No,No,No
3445,Male,52,40_to_64,Pedestrian,No,No,No
3446,Male,26,26_to_39,Motorcycle rider,No,No,No
3447,Male,36,26_to_39,Driver,No,No,No
3448,Female,35,26_to_39,Passenger,No,No,No
3449,Male,7,0_to_16,Passenger,No,No,No
3450,Female,5,0_to_16,Passenger,No,No,No
3451,Male,27,26_to_39,Driver,No,No,No
3452,Male,63,40_to_64,Driver,No,No,Yes
3453,Female,29,26_to_39,Passenger,No,No,Yes
3454,Female,12,0_to_16,Passenger,No,No,Yes
3455,Female,55,40_to_64,Driver,No,No,No
3456,Male,40,40_to_64,Driver,No,No,No
3457,Male,49,40_to_64,Driver,No,No,No
3458,Male,9,0_to_16,Passenger,No,No,No
3459,Male,45,40_to_64,Motorcycle rider,No,No,No
3460,Male,33,26_to_39,Passenger,No,No,No
3461,Male,27,26_to_39,Motorcycle rider,No,No,No
3462,Male,51,40_to_64,Pedestrian,No,No,Yes
3463,Male,57,40_to_64,Driver,No,No,No
3464,Female,19,17_to_25,Driver,No,No,No
3465,Male,44,40_to_64,Driver,No,No,No
3466,Female,79,75_or_older,Pedal cyclist,No,No,No
3467,Female,84,75_or_older,Driver,No,No,No
3468,Male,31,26_to_39,Motorcycle rider,No,No,No
3469,Male,55,40_to_64,Motorcycle rider,No,No,No
3470,Male,17,17_to_25,Passenger,No,No,No
3471,Male,52,40_to_64,Passenger,No,No,No
3472,Female,39,26_to_39,Driver,No,No,Yes
3473,Male,23,17_to_25,Driver,No,No,No
3474,Male,56,40_to_64,Driver,No,No,Yes
3475,Male,66,65_to_74,Motorcycle rider,No,No,No
3476,Male,86,75_or_older,Pedestrian,No,No,No
3477,Female,64,40_to_64,Pedestrian,No,No,No
3478,Male,87,75_or_older,Pedestrian,No,No,Yes
3479,Male,59,40_to_64,Motorcycle rider,No,No,No
3480,Female,78,75_or_older,Pedestrian,No,No,No
3481,Female,61,40_to_64,Passenger,No,No,No
3482,Male,40,40_to_64,Driver,No,No,No
3483,Male,33,26_to_39,Driver,No,No,No
3484,Female,53,40_to_64,Pedestrian,No,No,No
3485,Male,21,17_to_25,Driver,No,No,No
3486,Male,26,26_to_39,Driver,No,No,No
3487,Male,56,40_to_64,Passenger,No,No,No
3488,Female,29,26_to_39,Passenger,No,No,Yes
3489,Male,36,26_to_39,Passenger,No,No,No
3490,Male,89,75_or_older,Pedestrian,No,No,No
3491,Male,30,26_to_39,Driver,No,Yes,No
3492,Male,88,75_or_older,Pedestrian,No,No,No
3493,Male,84,75_or_older,Pedestrian,No,No,No
3494,Female,75,75_or_older,Pedestrian,No,No,No
3495,Male,23,17_to_25,Driver,No,No,No
3496,Male,45,40_to_64,Pedestrian,No,No,No
3497,Male,86,75_or_older,Driver,No,No,Yes
3498,Male,36,26_to_39,Driver,No,No,No
3499,Male,18,17_to_25,Driver,No,No,Yes
3500,Female,53,40_to_64,Pedestrian,No,No,No
3501,Male,66,65_to_74,Driver,No,Yes,Yes
3502,Male,31,26_to_39,Motorcycle rider,No,No,Yes
3503,Male,68,65_to_74,Pedestrian,No,No,No
3504,Male,40,40_to_64,Motorcycle rider,No,No,No
3505,Female,37,26_to_39,Driver,No,No,No
3506,Male,50,40_to_64,Motorcycle rider,No,No,No
3507,Male,27,26_to_39,Driver,No,No,No
3508,Male,50,40_to_64,Driver,No,No,Yes
3509,Male,84,75_or_older,Passenger,No,No,No
3510,Female,19,17_to_25,Driver,No,No,No
3511,Female,83,75_or_older,Pedestrian,No,No,No
3512,Female,67,65_to_74,Driver,No,No,No
3513,Male,29,26_to_39,Motorcycle rider,No,No,No
3514,Male,70,65_to_74,Driver,No,No,Yes
3515,Female,81,75_or_older,Pedestrian,No,No,No
3516,Male,24,17_to_25,Passenger,No,No,No
3517,Male,45,40_to_64,Driver,No,No,No
3518,Male,27,26_to_39,Driver,No,No,No
3519,Female,35,26_to_39,Driver,No,No,No
3520,Male,51,40_to_64,Driver,No,No,No
3521,Male,68,65_to_74,Pedestrian,No,No,No
3522,Male,71,65_to_74,Pedal cyclist,No,No,No
3523,Male,18,17_to_25,Motorcycle rider,No,No,No
3524,Male,63,40_to_64,Motorcycle rider,No,No,No
3525,Female,57,40_to_64,Driver,No,No,No
3526,Male,51,40_to_64,Motorcycle rider,No,No,No
3527,Male,30,26_to_39,Motorcycle rider,No,No,No
3528,Male,25,17_to_25,Motorcycle rider,No,No,No
3529,Male,19,17_to_25,Driver,No,No,No
