Crash_ID,Vehicle_ID
20155094,V8863
20151003,V8864
20155059,V8865
20156014,V8866
20151077,V8867
20155119,V8868
20152068,V8869
20151274,V8870
20157034,V8871
20152152,V8872
20154024,V8873
20151217,V8874
20152002,V8875
20157014,V8876
20155012,V8877
20152040,V8878
20151277,V8879
20152028,V8880
20157033,V8881
20151227,V8882
20151082,V8883
20152103,V8884
20152038,V8885
20151115,V8886
20151125,V8887
20154076,V8888
20151243,V8889
20152076,V8890
20155020,V8891
20151212,V8892
20151234,V8893
20151290,V8894
20154026,V8895
20151175,V8896
20151152,V8897
20151075,V8898
20151298,V8899
20155051,V8900
20154059,V8901
20151204,V8902
20151063,V8903
20151182,V8904
20152079,V8905
20154009,V8906
20151023,V8907
20151297,V8908
20152036,V8909
20152100,V8910
20157038,V8911
20157025,V8912
20155032,V8913
20151244,V8914
20152086,V8915
20154005,V8916
20152107,V8917
20151068,V8918
20155101,V8919
20154010,V8920
20152209,V8921
20151245,V8922
20155061,V8923
20151313,V8924
20151186,V8925
20155041,V8926
20154047,V8927
20151269,V8928
20154095,V8929
20152222,V8930
20152229,V8931
20152226,V8932
20157027,V8933
20155028,V8934
20155056,V8935
20152111,V8936
20151146,V8937
20155062,V8938
20152033,V8939
20152075,V8940
20157020,V8941
20155074,V8942
20152175,V8943
20154090,V8944
20151190,V8945
20151144,V8946
20151171,V8947
20152190,V8948
20152014,V8949
20155113,V8950
20151083,V8951
20151202,V8952
20152164,V8953
20155001,V8954
20156022,V8955
20151187,V8956
20152093,V8957
20152156,V8958
20154061,V8959
20154018,V8960
20157031,V8961
20151102,V8962
20155019,V8963
20151230,V8964
20152099,V8965
20152071,V8966
20151025,V8967
20151069,V8968
20151183,V8969
20151138,V8970
20152102,V8971
20151161,V8972
20157002,V8973
20151158,V8974
20158010,V8975
20156023,V8976
20152122,V8977
20152223,V8978
20156020,V8979
20152087,V8980
20151236,V8981
20152074,V8982
20151037,V8983
20151284,V8984
20151006,V8985
20152013,V8986
20151135,V8987
20151112,V8988
20154030,V8989
20151221,V8990
20151038,V8991
20155040,V8992
20152147,V8993
20151118,V8994
20151283,V8995
20156013,V8996
20151270,V8997
20151255,V8998
20151305,V8999
20152145,V9000
20151196,V9001
20156005,V9002
20151165,V9003
20151189,V9004
20158014,V9005
20151053,V9006
20155093,V9007
20151203,V9008
20154035,V9009
20151143,V9010
20151128,V9011
20152029,V9012
20151024,V9013
20152066,V9014
20156030,V9015
20152198,V9016
20157009,V9017
20152167,V9018
20152055,V9019
20151215,V9020
20151164,V9021
20155092,V9022
20151119,V9023
20157001,V9024
20152026,V9025
20151105,V9026
20154092,V9027
20151148,V9028
20155031,V9029
20151090,V9030
20157036,V9031
20154021,V9032
20151294,V9033
20152019,V9034
20151074,V9035
20157040,V9036
20151262,V9037
20154079,V9038
20155064,V9039
20151238,V9040
20152227,V9041
20151211,V9042
20152116,V9043
20151124,V9044
20155068,V9045
20151127,V9046
20157015,V9047
20156031,V9048
20158011,V9049
20152128,V9050
20152021,V9051
20151288,V9052
20152037,V9053
20152199,V9054
20154022,V9055
20154055,V9056
20151095,V9057
20154057,V9058
20152126,V9059
20157029,V9060
20151035,V9061
201550059,V9062
20152162,V9063
20154003,V9064
20155067,V9065
20152092,V9066
20154033,V9067
20151310,V9068
20155002,V9069
20152001,V9070
20158003,V9071
20151163,V9072
20155090,V9073
20155133,V9074
20151045,V9075
20151130,V9076
20152224,V9077
20152154,V9078
20156028,V9079
20155078,V9080
20151040,V9081
20155033,V9082
20154029,V9083
20155131,V9084
20151278,V9085
20155132,V9086
20152048,V9087
20154001,V9088
20151060,V9089
20151132,V9090
20151073,V9091
20152065,V9092
20151129,V9093
20157041,V9094
20152110,V9095
20152004,V9096
20151111,V9097
20152197,V9098
20154044,V9099
20155052,V9100
20151326,V9101
20151285,V9102
20155016,V9103
20154037,V9104
20155091,V9105
20151240,V9106
20152062,V9107
20152054,V9108
20151309,V9109
20152056,V9110
20152213,V9111
20151018,V9112
20156029,V9113
20151031,V9114
20152155,V9115
20157030,V9116
20151188,V9117
20152078,V9118
20152089,V9119
20151091,V9120
20151032,V9121
20158006,V9122
20154028,V9123
20152034,V9124
20151253,V9125
20151169,V9126
20152125,V9127
20151174,V9128
20151113,V9129
20155107,V9130
20152180,V9131
20151259,V9132
20151170,V9133
20154050,V9134
20152005,V9135
20151198,V9136
20151065,V9137
20154067,V9138
20158001,V9139
20151059,V9140
20151312,V9141
20152173,V9142
20151279,V9143
20151301,V9144
20151049,V9145
20152169,V9146
20157006,V9147
20157035,V9148
20151019,V9149
20151214,V9150
20154016,V9151
20157010,V9152
20152041,V9153
20151150,V9154
20152059,V9155
20155013,V9156
20155070,V9157
20154011,V9158
20151131,V9159
20151096,V9160
20152144,V9161
20152217,V9162
20152097,V9163
20152051,V9164
20154036,V9165
20154063,V9166
20152231,V9167
20152018,V9168
20155050,V9169
20155065,V9170
20152085,V9171
20155069,V9172
20151296,V9173
20151020,V9174
20151093,V9175
20151026,V9176
20151043,V9177
20152158,V9178
20152133,V9179
20155136,V9180
20152016,V9181
20152216,V9182
20152060,V9183
20155010,V9184
20155110,V9185
20154077,V9186
20151281,V9187
20151280,V9188
20154025,V9189
20151235,V9190
20155085,V9191
20157022,V9192
20151264,V9193
20152031,V9194
20155128,V9195
20151271,V9196
20154058,V9197
20151207,V9198
20154023,V9199
20151009,V9200
20152030,V9201
20151177,V9202
20154002,V9203
20152121,V9204
20151160,V9205
20151076,V9206
20151098,V9207
20152009,V9208
20152131,V9209
20151153,V9210
20151052,V9211
20151287,V9212
20158002,V9213
20157013,V9214
20154017,V9215
20151036,V9216
20151181,V9217
20152003,V9218
20155125,V9219
20151078,V9220
20152150,V9221
20155134,V9222
20151007,V9223
20152108,V9224
20156012,V9225
20157037,V9226
20155073,V9227
20155025,V9228
20152017,V9229
20152032,V9230
20152127,V9231
20151266,V9232
20156009,V9233
20151265,V9234
20155054,V9235
20152084,V9236
20152057,V9237
20155036,V9238
20155007,V9239
20155039,V9240
20154062,V9241
20152042,V9242
20155017,V9243
20151249,V9244
20155057,V9245
20151180,V9246
20151056,V9247
20151100,V9248
20152025,V9249
20157008,V9250
20155109,V9251
20151173,V9252
20151201,V9253
20151101,V9254
20151260,V9255
20152070,V9256
20152193,V9257
20152106,V9258
20152081,V9259
20155118,V9260
20151314,V9261
20152132,V9262
20154086,V9263
20154068,V9264
20151218,V9265
20151219,V9266
20151322,V9267
20151210,V9268
20157007,V9269
20152157,V9270
20151139,V9271
20157004,V9272
20152015,V9273
20151225,V9274
20151005,V9275
20151251,V9276
20152212,V9277
20152058,V9278
20151081,V9279
20155088,V9280
20155060,V9281
20152073,V9282
20152183,V9283
20152109,V9284
20156007,V9285
20151012,V9286
20155087,V9287
20152195,V9288
20155048,V9289
20152151,V9290
20152129,V9291
20155104,V9292
20155075,V9293
20151231,V9294
20151157,V9295
20151034,V9296
20152153,V9297
20152211,V9298
20151320,V9299
20151248,V9300
20155014,V9301
20151137,V9302
20152192,V9303
20152072,V9304
20156006,V9305
20152171,V9306
20152174,V9307
20151324,V9308
20155105,V9309
20156015,V9310
20154015,V9311
20152182,V9312
20157039,V9313
20156019,V9314
20151109,V9315
20151237,V9316
20157012,V9317
20152134,V9318
20154087,V9319
20151062,V9320
20154051,V9321
20152207,V9322
20151273,V9323
20151246,V9324
20152047,V9325
20154070,V9326
20151057,V9327
20155123,V9328
20152196,V9329
20152188,V9330
20151121,V9331
20151242,V9332
20152219,V9333
20152039,V9334
20154045,V9335
20151058,V9336
20156027,V9337
20154052,V9338
20151072,V9339
20151194,V9340
20151114,V9341
20151099,V9342
20152208,V9343
20157042,V9344
20151014,V9345
20152186,V9346
20154008,V9347
20151232,V9348
20152221,V9349
20152205,V9350
20155049,V9351
20155079,V9352
20152141,V9353
20154078,V9354
20154039,V9355
20151193,V9356
20151067,V9357
20154004,V9358
20151209,V9359
20151276,V9360
20152135,V9361
20151092,V9362
20151319,V9363
20151085,V9364
20152200,V9365
20152118,V9366
20152177,V9367
20151134,V9368
20151149,V9369
20151029,V9370
20151084,V9371
20155100,V9372
20151247,V9373
20151289,V9374
20155089,V9375
20154064,V9376
20151256,V9377
20155115,V9378
20152228,V9379
20156018,V9380
20152094,V9381
20152189,V9382
20151070,V9383
20158012,V9384
20151088,V9385
20151239,V9386
20154048,V9387
20155066,V9388
20152024,V9389
20155082,V9390
20151167,V9391
20151306,V9392
20151300,V9393
20152143,V9394
20151303,V9395
20151184,V9396
20155055,V9397
20155098,V9398
20154038,V9399
20152035,V9400
20152178,V9401
20151110,V9402
20156004,V9403
20152077,V9404
20152166,V9405
20151168,V9406
20152140,V9407
20151267,V9408
20151015,V9409
20155023,V9410
20154072,V9411
20145101,V9412
20145066,V9413
20145010,V9414
20144066,V9415
20144092,V9416
20144052,V9417
20144084,V9418
20144078,V9419
20144039,V9420
20144009,V9421
20145117,V9422
20145024,V9423
20145041,V9424
20145099,V9425
20144071,V9426
20144043,V9427
20146014,V9428
20145048,V9429
20145141,V9430
20146013,V9431
20145131,V9432
20144057,V9433
20145158,V9434
20144075,V9435
20144033,V9436
20144093,V9437
20144030,V9438
20144003,V9439
20145002,V9440
20145138,V9441
20145088,V9442
20144010,V9443
20145089,V9444
20145111,V9445
20144095,V9446
20146006,V9447
20144082,V9448
20144086,V9449
20145068,V9450
20145016,V9451
20146012,V9452
20145029,V9453
20145049,V9454
20145023,V9455
20146005,V9456
20145100,V9457
20145096,V9458
20145017,V9459
20145057,V9460
20146002,V9461
20145027,V9462
20144087,V9463
20144035,V9464
20145001,V9465
20144094,V9466
20144002,V9467
20145026,V9468
20145166,V9469
20145037,V9470
20145063,V9471
20145167,V9472
20145129,V9473
20145094,V9474
20145123,V9475
20144073,V9476
20145124,V9477
20146021,V9478
20145054,V9479
20146018,V9480
20144056,V9481
20144036,V9482
20145040,V9483
20145157,V9484
20145060,V9485
20145151,V9486
20145036,V9487
20144005,V9488
20144074,V9489
20145042,V9490
20145139,V9491
20144096,V9492
20144048,V9493
20145032,V9494
20146026,V9495
20145126,V9496
20145019,V9497
20144006,V9498
20144070,V9499
20145116,V9500
20144017,V9501
20144090,V9502
20145137,V9503
20145047,V9504
20146010,V9505
20145015,V9506
20144061,V9507
20144076,V9508
20145109,V9509
20145059,V9510
20145154,V9511
20145130,V9512
20145065,V9513
20145006,V9514
20144050,V9515
20144085,V9516
20145039,V9517
20144027,V9518
20144063,V9519
20145097,V9520
20144080,V9521
20144021,V9522
20144001,V9523
20145171,V9524
20145172,V9525
20145120,V9526
20144012,V9527
20145022,V9528
20145102,V9529
20144049,V9530
20145067,V9531
20144091,V9532
20145045,V9533
20146017,V9534
20145140,V9535
20145098,V9536
20144072,V9537
20145095,V9538
20145112,V9539
20145077,V9540
20144069,V9541
20145074,V9542
20144014,V9543
20146027,V9544
20145128,V9545
20144051,V9546
20144031,V9547
20145119,V9548
20146023,V9549
20144068,V9550
20145018,V9551
20145132,V9552
20145147,V9553
20145106,V9554
20145011,V9555
20145163,V9556
20145078,V9557
20145103,V9558
20144025,V9559
20144004,V9560
20144067,V9561
20146025,V9562
20144044,V9563
20145081,V9564
20145087,V9565
20144059,V9566
20145090,V9567
20145028,V9568
20144046,V9569
20145061,V9570
20145080,V9571
20145056,V9572
20146030,V9573
20144028,V9574
20145159,V9575
20145014,V9576
20145038,V9577
20144018,V9578
20145127,V9579
20145156,V9580
20144060,V9581
20145031,V9582
20144058,V9583
20145076,V9584
20145033,V9585
20145003,V9586
20144023,V9587
20145044,V9588
20145062,V9589
20144029,V9590
20144053,V9591
20144041,V9592
20144026,V9593
20145051,V9594
20144011,V9595
20145071,V9596
20145165,V9597
20146008,V9598
20145007,V9599
20146001,V9600
20146029,V9601
20145121,V9602
20145136,V9603
20144020,V9604
20146020,V9605
20146019,V9606
20146031,V9607
20145135,V9608
20145008,V9609
20144042,V9610
20144038,V9611
20145133,V9612
20145004,V9613
20145084,V9614
20145050,V9615
20146007,V9616
20145034,V9617
20144034,V9618
20145160,V9619
20145115,V9620
20144040,V9621
20145043,V9622
20144055,V9623
20145073,V9624
20144008,V9625
20145152,V9626
20145145,V9627
20145114,V9628
20144015,V9629
20144037,V9630
20144065,V9631
20145030,V9632
20145110,V9633
20145162,V9634
20145146,V9635
20144047,V9636
20145125,V9637
20146009,V9638
20144077,V9639
20144062,V9640
20145142,V9641
20146022,V9642
20145046,V9643
20145153,V9644
20144016,V9645
20145012,V9646
20145079,V9647
20144081,V9648
20145005,V9649
20145149,V9650
20145013,V9651
20144054,V9652
20146011,V9653
20144045,V9654
20145070,V9655
20145083,V9656
20144064,V9657
20144024,V9658
20145035,V9659
20144088,V9660
20145075,V9661
20145168,V9662
20145058,V9663
20145144,V9664
20145173,V9665
20144032,V9666
20145104,V9667
20144083,V9668
20144019,V9669
20145148,V9670
20145053,V9671
20144022,V9672
20146015,V9673
20144013,V9674
20145020,V9675
20144089,V9676
20145118,V9677
20146016,V9678
20144079,V9679
20145055,V9680
20144007,V9681
20145072,V9682
20145108,V9683
